DaftID,Url,Address,Property_Type,Price,Beds,Baths,Available_From,Furnished,Lease,Description,Date,Views
216699843,https://www.daft.ie/for-rent/apartment-flat-4-4-sallymount-avenue-ranelagh-dublin-6/5310563,"Flat 4, 4 Sallymount Avenue, Ranelagh, Dublin 6",Apartment,"€1,434 per month",1 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"Grayling Property Management are delighted to present this beautiful, bright, spacious 1 Bedroom apartment in the heart of the ever popular Ranelagh  (22 Sqm)
 
This apartment comprises a modern kitchen, living/dining area and separate bedroom. 

Ranelagh is a vibrant and energetic village a short distance from the city centre of Dublin. Within the village there are a wide variety of shopping, dining and entertainment conveniences. Numerous bus routes servicing all parts of the city pass the front door.",22/06/2023,"11,298"
25310145,https://www.daft.ie/for-rent/apartment-rathconrath-moyvore-co-westmeath-rathconrath-co-westmeath/5310145,"Rathconrath, Moyvore, co Westmeath , Rathconrath, Co. Westmeath",Apartment,"€1,200 per month",2 Bed,1 Bath,1,"Jul 1st, 2023",Minimum 1 Year,"2 bed apartment, new kitchen, nestled in the Irish countryside. 15 mins from mullingar , 25 mins from Athlone . BASED ON A WORKING FARM . Animals allowed but must be under control at all times when outside. Contact by EMAIL ONLY  Wifi will be also available.",22/06/2023,"1,198"
24701695,https://www.daft.ie/for-rent/flat-15-ravenswood-crescent-clonsilla-dublin-15-clonsilla-dublin-15/4701695,"15 Ravenswood Crescent, Clonsilla, Dublin 15, Clonsilla, Dublin 15",Apartment,"€1,525 per month",1 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"Modern spacious 1 bed flat/apt to rear of semi detached house with own private entrance.Property comes fully furnished This property is within fifteen minutes walk of  Train Station, 15 minutes drive to Blancharstown Shopping Centre and on 37/39 Bus Route and minutes from M50.This property is in an estate and has ample parking. Property is within walking distance for local services.",21/06/2023,"10,016"
216550607,https://www.daft.ie/for-rent/flat-16-ashwood-road-clondalkin-dublin-22/5295275,"16 Ashwood Road, Clondalkin, Dublin 22",Apartment,"€1,050 per month",1 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"*********** SINGLE BEDROOMED FLAT WITH  OFF STREET PARKING **********

New Ireland Lettings 

now bring to the rental market this private own door entrance Single bedroomed flat with own parking 

With all bills included in the rent plus the bonus of parking makes this an ideal rental opportunity for any discerning tenant seeking a quiet and peaceful accomodation yet  close to the local amenities that the area has to offer - Clondalkin Shopping Centre , Parkwest Business Campus and the M50/N7 Motorway network.

Full Written  References together with Security Deposit €1050and One Month in advance €1050required in order to secure  

EMAIL ENQUIRIES ONLY",20/06/2023,"4,661"
24730484,https://www.daft.ie/for-rent/apartment-apartment-14-the-burbidge-lansdowne-place-dubli-dublin-4/4730484,"Apartment 14, The Burbidge, Lansdowne Place, Dubli, Dublin 4",Apartment,"€4,250 per month",1 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"FULLY FURNISHED AND READY TO MOVE IN

Lansdowne Place is Dublin's most prestigious development in the heart of Ballsbridge. Within easy walking distance of the city centre, and 100 meters from the DART rail station, it is the ideal location. Herbert Park is an easy stroll, and there are a hosts of restaurants, cafes and deli's on the doorstep. 

The luxury amenities accessible to residents of Lansdowne Place include the Residents' Lounge, reading room, private dining, function room, gym, meeting room, private cinema, and a wellness centre. The concierge service comprises a team of dedicated staff that are on hand 24 hours a day to make sure all your needs are met. More information can be found on the amenities at: https://www.lansdowneplace.ie/residents-amenities/

This stunning single bedroom apartment extends to approx. 65 sq. m. (700 sq. ft.) and has been exquisitely furnished by Ruth Noble Interiors to the highest standards. It comes with a designated parking space and storage area. 

Accommodation consists of entrance hallway with large storage cupboard and utility area with washing machine and tumble dryer. Spacious living, dining, kitchen area with floor to ceiling windows. The fully fitted kitchen comes with oven, hob, microwave, dishwasher and generous storage spaces. The double bedroom has fitted wardrobes. 

A winter garden provides a beautiful perspective over the red-brick houses on Lansdowne Road. Over a good book, it is the ultimate in relaxation; alternatively, it could be used as your own spectacular home office.",22/06/2023,"4,762"
24736912,https://www.daft.ie/for-rent/flat-31-mountjoy-square-dublin-1/4736912,"31 Mountjoy Square, Dublin 1",Apartment,"€1,400 per month",1 Bed,1 Bath,Immediately,Yes,No Minimum,"Flat to  to rent.
1 bedrooms ,fully furnished.",21/06/2023,"10,494"
25293042,https://www.daft.ie/for-rent/apartment-warrington-place-dublin-2/5293042,"Warrington Place, Dublin 2",Apartment,"€2,800 per month",1 Bed,1 Bath,"Jun 25th, 2023",Yes,Minimum 1 Year,"Lovely whole first floor of fabulous Georgian house on the leafy banks of the canal. Situated right on Huband Bridge, it is one of the most picturesque areas in Dublin. This is a fantastic flat, retaining many original features including a working fireplace. 
It has just been refurbished and is furnished throughout with antiques as well as contemporary furniture. A two minute walk to Baggot St and ten minutes to Grafton Street. The docklands, the central business district and the city centre are on the doorstep, as are some of the city's best restaurants, cafes and bars, Dart, Luas and bike hire are all just minutes away.",20/06/2023,"1,847"
216690255,https://www.daft.ie/for-rent/apartment-beaumont-court-beaumont-dublin-9/5309684,"Beaumont Court, Beaumont, Dublin 9",Apartment,"€1,349 per month",1 Bed,1 Bath,"Jun 26th, 2023",Yes,Minimum 1 Year,"**Available approx 26th June** 

** ONLINE REPLIES ONLY ** ** ONLINE REPLIES ONLY ** ** ONLINE REPLIES ONLY **

** ONLINE REPLIES ONLY ** ** ONLINE REPLIES ONLY ** ** ONLINE REPLIES ONLY **


**Written references are required** 

**When replying through the ad, please include some details plus phone number or appointments will be missed** 

Double Bedroomed Apartment to let in this much sought after complex. 

Comprises of Double Bedroom with fitted wardrobes.

Sitting room with leather sofa and fully fitted Kitchen with washer/dryer, fridge freezer and all modern appliances. 

Fully tiled bathroom with shower. 

Living area with balcony access. 

Private parking and refuse charges INCLUDED in rent. 

Nearby:- Beaumont Hospital, Artane Castle, Omni Shopping Centre, M1, M50 and Port Tunnel .",22/06/2023,"3,642"
24714940,https://www.daft.ie/for-rent/apartment-larkfield-house-coldcut-road-clondalkin-dublin-22/4714940,"Larkfield house, Coldcut road, Clondalkin, Dublin 22",Apartment,"€2,000 per month",2 Bed,1 Bath,"Jul 1st, 2023",Yes,Minimum 1 Year,"AVAILABLE FROM 1ST JUNE 2023!! STUNNING TWO BEDROOM APARTMENT AVAILABLE ONE STEP FROM LIFFEY VALLEY SHOPING CENTER! 



We are delight to present  bright and  spacious 2 bedroom 1 bathroom apartment in Larkfield house, Coldcut road, Clondalkin. This apartment  is furnished to a very high standard and is in turn key condition. Living accommodation comprises of a big kitchen/living room, 2 spacious Double Bedrooms, and a main bathroom, and lovely balcony. 

- Fully fitted modern kitchen with the large living room
- 2 Large bedrooms
- A grade electric heating 
- Bins included

Please apply by email only with the short description.

Thank you",19/06/2023,"4,803"
25309920,https://www.daft.ie/for-rent/house-5-blakestown-cottages-blakestown-road-dublin-15-clonsilla-dublin-15/5309920,"5 Blakestown Cottages, Blakestown Road, Dublin 15, Clonsilla, Dublin 15",House,"€1,750 per month",2 Bed,1 Bath,Immediately,Yes,No Minimum,"A cosy 2 bedroom cottage available to let immediately with private parking onsite.

Accomadation comprises of 2 double bedrooms, living area, bathroom with shower and a separate kitchen with appliances.

The Blachardstown Shopping Centre, Phoenix Park, Clonsilla train station and M50 are all within easy reach. 

To arrange a viewing please email with detailed information about who will live at the property. 

No Pets Allowed
References Required
One month's deposit required
This is a Non Smoking property

Viewing is strictly by appointment only",19/06/2023,"3,494"
216735901,https://www.daft.ie/for-rent/apartment-fortunes-lawn-citywest-co-dublin/5313955,"Fortunes Lawn, Citywest, Co. Dublin",Apartment,"€2,000 per month",2 Bed,2 Bath,Immediately,Yes,Minimum 3 Months,"****************************SHORT TERM LET ONLY*********************************

This is a 2-bed penthouse property located on the 4th Floor of the Fortunes Lawn Development. Accessed through beautifully well-maintained gardens, you enter the block into a bright light filled hallway, where a passenger lift will take you to the 4the floor.

Entry to the property is through a varnished timber framed door where an internal hallway that runs through the entire apartment gives accessed to all rooms of the property. With ample storage to the left as you enter, the first room in your sightline is the master bedroom. The master en suite, is a large bedroom with floor to ceiling glazing allowing the room, to fill with light throughout the day. The room also benefits from timber design slide Robb wardrobes, which adds a touch of class to the décor. The en- suite consists of a shower, basin and toilet and is approx. 4sqm. The room has access to the wrap around balcony through French double glaze doors.

The second bedroom is of similar design and again has the benefit of a separate access to the balcony along with slide robes wardrobes for storage. This room is a near mirror image of the master bedroom, but without the en suite.

Main Bathroom, is located across the main hallway to the 2nd bedroom and consists of a large bath with step in shower, basin and toilet. It is well maintained and has a very modern feel to it.
From here you enter the main living space. With a separate kitchen to your right and dining area to your left, the room is bright and spacious. Light fills this room throughout the day and it also offers great views of the Dublin skyline as well as views of the Dublin mountains. Approximately 30sq m, this room feels bigger than it is and when the weather is right, the resident has the option of opening the French doors to the balcony, to invite the outside in. One of the best laid out apartments in the development, is added to by its best feature, the Balcony. Large and private in design, it offers the resident an outdoor space, while semi covered, by the main roof to protect the properties fabric from the elements. It is large enough to give you areas to relax in the sunshine or sit in the shade. This balcony must be seen to be believed.

The property is serviced by an Electric day and night meter, which gives great discounts on the night time rate.

Fortunes lawn has a large secure underground carpark, where resident park the vehicles. The area is monitored by CCTV and is accessed only by residents. This is another great feature to the property.",22/06/2023,445
216699846,https://www.daft.ie/for-rent/apartment-51-the-crescent-carrickmines-manor-carrickmines-dublin-18/5310572,"51 The Crescent, Carrickmines Manor, Carrickmines, Dublin 18",Apartment,"€2,400 per month",2 Bed,2 Bath,Immediately,No,Minimum 1 Year,"... E MAIL ONLY..... UNFURNISHED.... 1st letting of this lovely bright spacious 2 bedroom/ 2 bathroom 3rd floor apartment situated on the 3rd floor with lovely views overlooking the dublin mountains. this property comes with a secure underground car space.

the accommodation comprises of: entrance hall with storage, large livingroom  with balcony, fully fitted gally kitchen, 2 double bedrooms with main ensuite and main bathroom.
electric storage heating.

The Property is situated on the doorstep of Carrickmines Retail Park offering a variety of shops and restaurants while Dundrum shopping centre is a 2 min drive on the M50. Luas line is a 10 min walk away.",22/06/2023,835
25292373,https://www.daft.ie/for-rent/apartment-c3-2g-block-c-brewers-close-mill-street-dublin-south-circular-road-dublin-8/5292373,"C3.2g, Block C, Brewers Close, Mill Street, Dublin, South Circular Road, Dublin 8",Apartment,"€1,302 per month",1 Bed,1 Bath,Immediately,Yes,No Minimum,"STUDENT ACCOMMODATION/ single bedroom

I have a lease with Yugo student accommodation that I no longer need, so the lease is available for the dates 12-June-2023 to 19-August-2023.

It is a Premium Ensuite (Private Room/Private Bathroom) with shared kitchen and living room in a newly built student accommodation in Yugo Brewers Close D8.  This is a new modern student room with a small double bed, plenty storage space and a desk, shelves and chair.  
All bills including heating, electric and fast Internet are all included.

https://yugo.com/en-us/global/ireland/dublin/new-mill/premium-en-suite-353924",19/06/2023,"12,073"
25290643,https://www.daft.ie/for-rent/apartment-marlborough-court-dublin-1-dublin-city-centre/5290643,"Marlborough Court, Dublin 1, Dublin City Centre",Apartment,"€2,000 per month",1 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"Bright, sunny, southfacing first floor apartment, in the quiet and sought after development of Marlborough Court, secured behind security gates in oasis of calm.  

Excellent location with all city centre amenities on the doorstep.  One minutes walk to main shopping centres and restaurants.  Trinity College and Grafton Street 5 minutes walk.  

Dual aspect apartment where the living room has a fabulous view of the beautiful Department Education grounds and the bedroom has a view of landscaped apartment complex grounds. Welcoming hallway with plenty of storage and fully fitted separate kitchen with new oven and hob, large bathroom with bath and shower.

One minutes walk to green and red Luas stops. DART 5 minutes walk.  The IFSC is 7 minutes walk or 2 stops on the LUAS.  

2 References required. 
Emails only. 

Must view.",22/06/2023,"56,079"
25313229,https://www.daft.ie/for-rent/apartment-spencer-place-residential-mayor-street-upper-north-wall-dublin-1-east-wall-dublin-3/5313229,"Spencer Place Residential,Mayor Street Upper, NORTH WALL, Dublin 1, East Wall, Dublin 3",Apartment,"€2,000 per month",1 Bed,1 Bath,Immediately,Yes,Minimum 6 Months,"Before viewing this property, proof of an after-tax monthly emolument of at least 5 000 EUR has to be provided.

I am leaving Dublin and wish to find someone to take over my tenancy. It is a fixed one running until 24.01.2024, and can be extended. The rent I pay is 2425 euro. As an incentive I will pay the one(s) taking over the tenancy 425 euro every month for the next 6 months. The flat is on the 3rd floor of block 2 of the Spencer Dock Residential compound (Libra Living) in North Wall. Available immediately. For landlord approval, proof of a net emolument of 5000 euro per month is required.

A decent gym, as well as cinema, yoga room, game room, chill room etc. are available on the compound.",22/06/2023,"3,479"
216578870,https://www.daft.ie/for-rent/apartment-east-courtyard-tullyvale-cabinteely-dublin-18/5297901,"East Courtyard, Tullyvale, Cabinteely, Dublin 18",Apartment,"€2,200 per month",2 Bed,2 Bath,Immediately,Optional,Minimum 1 Year,"**RAY COOKE LETTINGS PLEASE FOLLOW US ON FACEBOOK AND INSTAGRAM AS PROPERTIES ARE ADVERTISED THERE FIRST*****VIDEO VIEWINGS AVAILABLE ON REQUEST**

******* BEAUTIFUL 2 BED / 2 BATH APARTMENT ******* SPACIOUS BALCONY******** SUPERB LOCATION ********RECENTLY RE-FURBISHED*******AVAILABLE NOW!!

RAY COOKE LETTINGS are delighted to present this bright & spacious two bedroom two bathroom apartment to the market in the ever popular and extremely sought after location of East Courtyard, Tullyvale, Dublin 18. The truly stunning mature development is set in the heart of the Cabinteely and a stone's throw away from the Cherrywood luas stop, Green Line. The apartment is very well laid out with well-proportioned rooms and is superbly maintained. The Apartment has been recently Freshly painted with New Quality flooring also laid throughout.  Location is ideal being close to every conceivable amenity including schools, shops, bars and restaurants, parks, sports and leisure facilities, public transport. Short drive to the M50 and N11 road networks. Bright and spacious accommodation comprises entrance hall, Spacious Lounge, Dining area, Balcony, Fully Fitted kitchen, Two Double bedrooms  (One With Ensuite) and main family bathroom. Viewing is highly recommended! Key Features: -

 

Beautiful 2 Bed / 2 Bath Apartment

Ground Floor Position

Recently Refurbished

Freshly Painted

New Quality Flooring laid throughout

Spacious Sunny Balcony

Fully fitted Kitchen with all Mod-Cons

Fully Tiled Bathrooms

Secure Parking Available

Very Sought after and Quite Development

Close to all Local Amenities

Various Transport Links on Your Doorstep

Short walk to the Green Luas Line-

Available Now!!

 

**RAY COOKE LETTINGS - EMAIL ENQUIRIES ONLY/NO PHONE CALLS PLEASE- FILL IN YOUR CONTACT INFORMATION ON THE RIGHT HANDSIDE AND CLICK SEND MESSAGE - WE WILL CONTACT YOU WITH VIEWING DETAILS WHEN THEY ARISE**

 ",22/06/2023,"2,783"
25297159,https://www.daft.ie/for-rent/apartment-apt-1-gloucester-square-dublin-1-dublin-1/5297159,"Apt 1 Gloucester Square Dublin 1, Dublin 1",Apartment,"€1,895 per month",1 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"A fabulously spacious 60 square meters, modern, bright and centrally located apartment right in the centre of the city, minutes walk from the Luas and Dart. Available immediately from 11 June.

Gloucester Square, off Gardiner St, is a small, bright and modern block of apartments situated around a generous green courtyard.

The apartment is on the first floor. It has a very generous open plan living room and kitchen which leads out on to your own private balcony where you can sit out and catch the sun.

The ease and convenience of this location in the heart of Dublin city within minutes walk of the Spire on O'Connell St cannot be overestimated and with all the transport links and Connolly Station and Busarus close by it is perfect for commuting.

Across the street there is lovely cafe which is part of Trinity College Dublin's new accomodation facility and there are lots of bars, shops, cafes and espeically good Asian restaurants all within walking distance.",16/06/2023,"36,658"
27730111,https://www.daft.ie/for-rent/apartment-fairfield-avenue-east-wall-dublin-3/3692406,"Fairfield Avenue, East Wall, Dublin 3",Apartment,€799 per month,1 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"Great location. Close to the city center. All amenities close by, Lidl, Aldi, Chemist, Butchers, Post office, etc. Close to Luas, Bus and Dart.
MUST love dogs",15/06/2023,"28,388"
216514790,https://www.daft.ie/for-rent/apartment-apt-48-bolton-square-dublin-1/5291040,"ApT 48, Bolton Square, Dublin 1",Apartment,"€1,850 per month",1 Bed,1 Bath,Immediately,Optional,Minimum 1 Year,"SPACIOUS 1 BED APARTMENT	
CENTRAL LOCATION


Remax properties brings to the market a wonderful one bedroom apartment in the heart of Dublin.

Bright and large open plan kitchen and living room. 
Kitchen has all modern appliances.
Fully tiled bathroom and mains shower.

A wide range of independent shops, bars, and restaurants are all within a very short stroll from the property. With Smithfield Square's Lighthouse Cinema and even more bars, restaurants, and cafes a 10min walk away. Supermarkets (Tescos & Lidl) are close by on Parnell Street.

REFERENCES ESSENTIAL
2x TENANTS MAX.
PRIVATE VIEWINGS BY APPOINTMENT ONLY VIA RE/MAX PROPERTIES
 
(These particulars do not constitute an offer or contract, and whilst every effort has been made in preparing all descriptions, dimensions, maps, and plans, these details should not be relied upon as fact. Dimensions / Illustrations are for guideline purposes only and not to scale. RE/MAX Properties will not hold itself responsible for any inaccuracies contained therein.)",20/06/2023,"43,758"
216742063,https://www.daft.ie/for-rent/apartment-bolton-square-dublin-1/5314567,"Bolton Square, Dublin 1",Apartment,"€1,814 per month",1 Bed,1 Bath,"Jul 15th, 2023",Yes,Minimum 1 Year,"*Emails only please** Buckley Real Estate are proud to bring this one-bedroom apartment to the rental market. Finished to a high standard with the kitchen area fitted with all electrical goods, including cooker and hob. There is a spacious bedroom with a double bed and a large wardrobe. The bathroom is finished with a walk-in electric shower. There is parking available, however, you will need to get in touch with Dublin City Council to rent a space in one of the side streets nearby. This ideal location is within easy walking distance of the city centre. The property is well served by public transport with numerous bus routes and the LUAS right outside and there is an excellent range of bars, restaurants and retail stores close by.",22/06/2023,193
25281669,https://www.daft.ie/for-rent/apartment-25-gandon-house-custom-house-square-mayor-street-north-wall-dublin-1/5281669,"25 Gandon House, Custom House Square, Mayor Street, North Wall, Dublin 1",Apartment,"€1,800 per month",1 Bed,1 Bath,Immediately,Yes,No Minimum,"A most desirable ultra modern one bedroom apartment in pristine condition located right in the heart of the city with every amenity at your door step. All mod cons. Pristine condition. Suit short or long let. Students are welcome too.  
Please email only with brief details of the applicant.",20/06/2023,"79,087"
25305763,https://www.daft.ie/for-rent/apartment-castleforbes-road-ifsc-dublin-1/5305763,"Castleforbes Road, IFSC, Dublin 1",Apartment,"€1,800 per month",1 Bed,1 Bath,"Jun 25th, 2023",Yes,Minimum 1 Year,"Beautifully presented modern one bed apartment in thriving city-centre location, spacious with high quality furnishing, available from 26 June 2023. No internal parking. 


Please email in the first instance with a brief CV/contact details etc. Viewings will be arranged thereafter as tenant currently in situ.

Two references must be provided. 

One month deposit/one month rent paid in advance.",15/06/2023,"24,188"
216686771,https://www.daft.ie/for-rent/apartment-apt-46-gandon-hall-d01-rd42-dublin-1/5309407,"Apt 46, Gandon Hall, D01 RD42, Dublin 1",Apartment,"€1,795 per month",1 Bed,1 Bath,"Jul 1st, 2023",Yes,Minimum 1 Year,This recently refurbished one bedroom apartment is available to rent immediately,22/06/2023,"12,784"
216707013,https://www.daft.ie/for-rent/apartment-10-house-8-linden-square-blackrock-co-dublin/5311271,"10 House 8, Linden Square, Blackrock, Co. Dublin",Apartment,"€2,410 per month",2 Bed,2 Bath,Immediately,Yes,Minimum 1 Year,"Lisney are delighted to bring to the market this two bedroom apartment in the highly sought after development - Linden Square. 

This bright and spacious apartment is recently refurbished to a very high standard. Both bedrooms are bright and spacious with ample built in wardrobe space. The modern kitchen and utility room boast high end modern appliances. The living come dining room is beautifully presented with high quality furnishing. 

The location of the property is second to none, with the villages of Blackrock and Stillorgan only a stones€TMthrow away. Both of these villages offer a selection of services and amenities, as well as public transport options with the QBC on the Stillorgan Dual Carriageway and the Dart at Blackrock offering direct access into the city centre and all surrounding areas

Viewing highly recommended.

Lease from one year.",22/06/2023,"1,326"
216618452,https://www.daft.ie/for-rent/apartment-apartment-6-the-willows-blackrock-co-dublin/5302525,"Apartment 6, The Willows, Blackrock, Co. Dublin",Apartment,"€2,134 per month",2 Bed,1 Bath,"Jun 24th, 2023",Yes,Minimum 1 Year,"***EMAIL REPLYS ONLY, PLEASE DO NOT CALL!*** DNG Gillespie Lowe is delighted to present to the market an exciting opportunity to live in one of South County Dublin's most sought-after areas. This exceptional ground floor apartment which backs onto Dublin Bay with magnificent views. Close to the famous Booterstown Marsh and nature reserve, it provides an environmental awareness amenity within an urban setting.

No 6. is a bright, spacious two bedroomed ground floor apartment in this small private development opposite Blackrock College. The Willows enjoys stunning sea views from the large sitting/dining room window with a balcony to the side.

The rock road is a short stroll away from the heart of Blackrock village with an extensive range of shops, boutiques, restaurants, cafes and two shopping centres. A short drive to the N11 makes it ideal for an easy commute to and from the city centre and The Willows has its own private underground car park.

This apartments landmark building faces the entrance gates of Blackrock College. The DART and quick bus corridor offer swift access to Dublin City, St. Vincent's hospital and just a short stroll away from the Blackrock Clinic and St. Andrew's international school. The open parkland to the rear of the building has recently been upgraded with cycle lanes and pedestrian walks to Blackrock Park which has a wonderful children's playground.",22/06/2023,"4,015"
25301550,https://www.daft.ie/for-rent/apartment-apartment-29-the-bay-elm-park-merrion-road-dublin-4-booterstown-co-dublin/5301550,"Apartment 29, The Bay, Elm Park,  Merrion Road, Dublin 4, Booterstown, Co. Dublin",Apartment,"€2,400 per month",1 Bed,1 Bath,"Jul 1st, 2023",Yes,Minimum 1 Year,"An extremely bright and spacious one bedroom apartment with large west facing balcony, in excellent condition.

The fully fitted kitchen comes with oven, hob, microwave, dishwasher and washing machine. 

Heating and bin costs are included in the rent and this apartment also comes with a designated underground parking space. 

Elm Park is an award winning development on the Merrion Rd., ideally located within walking distance of Sandymount, Blackrock and Merrion Villages. Local schools include, Blackrock College, St. Michaels. Great public transport available to include the DART line 10 minute walk away and the QBC Bus Route at the entrance which provides easy access to Dublin City Centre and surrounding areas. Restaurants, Cafes, bars, and local shopping which include the Merrion, Blackrock and Frascati Shopping Centres are minutes away from this development.",20/06/2023,"2,697"
216467921,https://www.daft.ie/for-rent/house-61-nephin-road-dublin-7/5285797,"61 Nephin Road, Dublin 7",House,"€2,395 per month",3 Bed,1 Bath,1,Immediately,Yes,"HJ Byrne are delighted to present this beautiful three bedroom home to the market.
Located in the heart of Dublin 7 this furnished three bedroom property has plenty of attractive features, high ceilings and is tastefully decorated throughout.
Comprising a bright entrance hallway, downstairs wc, spacious lounge, dining room, fully fitted kitchen leading to a large sunny back garden. 2 Double and 1 Single bedroom all complete with fitted wardrobes, along with a fully tiled large main bathroom. Ample off street parking at front.
Phibsborough, Stoneybatter & Smithfield and the Mater Hospital are all only a few minutes drive away or approx 15 minutes on foot. Blanchardstown Shopping Centre, James Connolly Hospital and Dublin Airport are all easily accessible.
Viewing highly reccommended and by appointment.",20/06/2023,"6,456"
215878956,https://www.daft.ie/for-rent/apartment-1-tara-view-dublin-4/4691971,"1 Tara View, Dublin 4",Apartment,"€4,250 per month",3 Bed,2 Bath,Immediately,Optional,Minimum 1 Year,"Tara View - City Living by the Sea Welcome to Tara View. This brand-new development has been designed with the highest standards of comfort and sustainability in mind. Each apartment is unique, with a wide range of features and individual living spaces. With resident support and in-house maintenance, along with a 24-hour emergency helpline, Tara View residents can be assured the highest standards of professional service. Amenities within Tara view include: Spacious viewing deck & residents lounge overlooking the bay, Secure parking, EV charging,Bicycle storage, Private landscaped gardens,Playground area, Additional storage available on request. Accommodation Apartments at Tara View are finished to the highest standards and are available either beautifully furnished or unfurnished, affording residents the opportunity to style their new home to their taste. All apartments are equipped with Integrated kitchens and Miele appliances and marble countertops,high-quality bathrooms and open-plan living spaces filled with natural light. Tara View apartments are highly energy efficient, helping to reduce energy bills. Each apartment enjoys floor-to-ceiling balcony windows, with a balcony or terrace, providing views of Dublin Bay and the Wicklow mountains. BER Details BER: A3 Directions These unique apartments are within walking distance of the Dublin Embassy Belt at Ailesbury Road/Shrewsbury Road/Merrion Road and the RDS. These beautiful homes are within a few minutes\\\' stroll of Sandymount Strand and Blackrock, with all relevant amenities close by. Tara View also offers superb connections with DART, Aircoach and bus routes 7, 7A and 4, all within a short walking distance. The ideal location for someone looking for a base in Ballsbridge, Booterstown or Blackrock area.",19/06/2023,"5,900"
216023259,https://www.daft.ie/for-rent/apartment-apartment-35-the-oaks-herbert-park-lane-ballsbridge-dublin-4/4709692,"Apartment 35, The Oaks, Herbert Park Lane, Ballsbridge, Dublin 4",Apartment,"€4,050 per month",1 Bed,1 Bath,Immediately,Yes,Minimum 3 Months,"This light filled apartment is located on the 5th floor of a modern block of apartments, adjacent to the picturesque Herbert Park and the Herbert Park Hotel. The apartment offers lovely views of the park and Dublin Mountains.

The Oaks Apartments are situated right in the heart of Dublin's leafy embassy belt, Ballsbridge. They offer the best of both world overlooking with the tranquil park yet with a variety of shops, restaurants and pubs literally on your doorstep. There are great public transport options with a number of major bus routes running along the main road and with the DART (suburban train) just a short walk away.

cleaning and linen service included, Electricity, heating and broadband. 

The Neighbourhood - Ballsbridge, Dublin 4",20/06/2023,"1,919"
216023262,https://www.daft.ie/for-rent/apartment-the-oaks-ballsbridge-dublin-4/4709700,"The Oaks, Ballsbridge, Dublin 4",Apartment,"€5,400 per month",2 Bed,2 Bath,Immediately,Yes,Minimum 6 Months,"This very large and light filled apartment is located on the 5th floor of a modern block of apartments, adjacent to the picturesque Herbert Park and the Herbert Park Hotel. The apartment overlooks the historic RDS showgrounds. this is a very large stunning property.

The Oaks Apartments are situated right in the heart of Dubli leafy embassy belt, Ballsbridge. They offer the best of both world overlooking with the tranquil park yet with a variety of shops, restaurants and pubs literally on your doorstep. There are great public transport options with a number of major bus routes running along the main road and with the DART (suburban train) just a short walk away.

maximum stay 6 months.",20/06/2023,"1,604"
216024895,https://www.daft.ie/for-rent/apartment-glenesk-sandymount-dublin-4/4709744,"Glenesk, Sandymount, Dublin 4",Apartment,"€4,800 per month",2 Bed,1 Bath,Immediately,Yes,Minimum 6 Months,"This stunning 1st floor apartment is close to the iconic Aviva Stadium and the attractive Sandymount Village with its wide variety of amenities. The property has been finished to an exceptionally high standard and the rooms are spacious and bright.

The apartment is just a short walk to the seaside, Sandymount Strand is ideal for a bracing stroll or early morning run and in fact there are a number of fitness stations dotted along the promenade. The property is well serviced by a number of bus routes and the DART line (suburban train) gives easy access to Dublin city centre.
minimium lease 6 months",20/06/2023,"1,877"
216648546,https://www.daft.ie/for-rent/apartment-apt-75-tandy-west-gate-d08-p972-dublin-8/5305242,"Apt 75, Tandy, West Gate, D08 P972, Dublin 8",Apartment,"€2,600 per month",2 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"Available to rent immediately, this two bedroom, one bathroom apartment has recently been refurbished 

Christchurch is an excellent location with a number of amenities such as St. Audoen's Park, Liberty Market, Guinness Store House, St. Patrick's Cathedral, Dublin Castle and a plenty of private schools, colleges, hospitals, Churches and entertainment venues. The service of public transport includes the LUAS, Dublin Bus services with various bus stops just nearby and also a convenient Dublin Bike bay around the corner. A fine selection of shops, cafés, restaurants and bars all within walking distance of Westgate.",22/06/2023,"1,384"
216023732,https://www.daft.ie/for-rent/apartment-30-elgin-road-dublin-4/4709724,"30 Elgin Road, Dublin 4",Apartment,"€3,000 per month",1 Bed,1 Bath,Immediately,Yes,Minimum 3 Months,"A beautiful apartment in a period building, this property in situated right in the heart of Dublin€TM leafy embassy belt. The apartment has been cleverly designed to maximise space while retaining many of the property€TM period features.

Elgin Road is located between tranquil Ballsbridge and the more lively Baggot Street area giving easy access to an extensive choice of restaurants, pubs, cafés and shops. The picturesque Herbert Park is just minutes away and Dublin€TM city centre is within an easy walk.
**MINIMUM STAY 30 DAYS **",20/06/2023,"2,457"
